image_file,xmin,ymin,xmax,ymax
1563038.jpg,0,106,1022,601
1535321.jpg,8,215,1014,461
2211444.jpg,0,167,1192,622
1957106.jpg,7,173,1015,487
2211310.jpg,11,168,1007,447
1400629.jpg,15,149,962,478
1605637.jpg,13,348,1589,787
1857534.jpg,26,181,1015,462
0965713.jpg,5,205,1019,516
1715316.jpg,28,236,1066,500
0472671.jpg,3,196,1163,577
1300002.jpg,12,329,1570,742
1447127.jpg,4,187,1019,476
1542799.jpg,14,274,1491,661
1636521.jpg,25,237,1079,504
0913940.jpg,22,179,1033,502
1642987.jpg,8,188,1015,460
1806210.jpg,7,221,1190,540
1166589.jpg,10,126,1022,585
1141657.jpg,9,178,1193,540
0422472.jpg,30,187,1156,554
2180833.jpg,9,193,1020,482
1410097.jpg,14,256,1190,536
2223311.jpg,9,231,1006,472
1908679.jpg,10,225,1193,555
1549874.jpg,32,246,1066,491
1663379.jpg,44,222,1069,488
0868105.jpg,2,10,1023,682
0095534.jpg,52,230,891,439
1619270.jpg,12,298,1587,768
1534376.jpg,4,292,1587,722
1400738.jpg,12,42,1021,565
1272698.jpg,14,251,1590,758
0781152.jpg,12,201,1001,455
1852004.jpg,9,181,1195,571
1771969.jpg,20,309,1484,678
2019594.jpg,4,181,1012,446
1034793.jpg,19,189,1019,472
1950559.jpg,11,223,1186,527
1347626.jpg,31,176,1020,478
1256465.jpg,12,282,1589,752
0093510.jpg,24,211,872,419
1865143.jpg,16,189,1009,444
1355623.jpg,10,219,1591,735
0071754.jpg,29,127,891,354
1008569.jpg,9,205,1014,496
1655614.jpg,1,261,1236,578
1471641.jpg,4,166,1019,506
2137160.jpg,13,216,1192,522
2149722.jpg,18,269,1585,810
1047407.jpg,34,322,1555,737
1290539.jpg,8,178,1014,504
1308524.jpg,32,215,1027,489
1658586.jpg,17,163,1480,874
0718915.jpg,44,216,1174,526
1315973.jpg,7,339,1571,751
1077924.jpg,25,226,1031,500
0555526.jpg,71,194,1559,835
1170880.jpg,2,73,1020,602
2139678.jpg,25,158,1017,459
1672425.jpg,9,213,1196,596
0488772.jpg,24,219,1009,533
1921656.jpg,15,227,1190,539
1749597.jpg,14,151,1011,503
0130154.jpg,22,212,889,426
0497629.jpg,7,193,993,448
1702899.jpg,23,161,1067,494
2057963.jpg,12,214,1147,523
1244306.jpg,13,307,1566,706
0275671.jpg,51,195,924,463
1027348.jpg,27,229,1524,708
1546282.jpg,10,292,1491,676
2041416.jpg,5,158,1022,460
2260732.jpg,21,192,1004,488
1244687.jpg,28,176,998,431
1215515.jpg,15,208,1033,478
0498315.jpg,7,185,989,438
1091663.jpg,1,218,1029,469
1098609.jpg,1,189,998,514
0914555.jpg,20,290,1017,517
0759316.jpg,35,127,977,559
1053425.jpg,7,234,984,481
1784297.jpg,8,169,1017,460
0498138.jpg,9,208,989,464
1420523.jpg,13,190,1005,445
1362726.jpg,52,206,1018,476
0447762.jpg,7,200,990,474
1857543.jpg,11,215,1010,454
1796985.jpg,14,153,966,464
0396507.jpg,40,171,1360,528
0517785.jpg,57,208,1542,800
0558239.jpg,3,203,1016,520
2030079.jpg,18,207,1188,552
1311419.jpg,8,238,1184,543
1796772.jpg,18,172,994,454
1063148.jpg,1,174,1006,485
2106202.jpg,8,214,1187,525
1718620.jpg,7,223,1194,538
0492487.jpg,4,189,993,453
0497885.jpg,8,202,988,439
1192172.jpg,8,87,1010,558
1244766.jpg,51,151,1275,610
1606078.jpg,40,148,1000,490
1242242.jpg,46,167,1001,489
1376413.jpg,0,142,1246,614
1736177.jpg,30,25,1008,589
1683147.jpg,25,180,1010,500
1969071.jpg,8,89,1004,495
0935016.jpg,6,164,1277,697
0934119.jpg,25,131,1275,728
1745999.jpg,12,126,1009,541
2172310.jpg,28,144,990,477
1506678.jpg,159,188,1020,533
0680033.jpg,137,122,1198,495
1476339.jpg,82,90,1004,459
1567592.jpg,338,121,811,314
1711730.jpg,29,153,1014,525
2223255.jpg,21,169,1175,609
1796779.jpg,106,196,915,502
1560108.jpg,2,37,1021,654
1911427.jpg,12,138,1142,653
0934120.jpg,22,171,1249,697
2160566.jpg,23,277,1007,396
1678522.jpg,25,130,1019,509
1070876.jpg,0,104,1015,468
1779625.jpg,25,137,1176,571
1452537.jpg,1,151,910,528
2159929.jpg,12,55,1014,534
1912356.jpg,26,144,1177,597
1822339.jpg,5,215,514,405
1563891.jpg,18,168,1011,493
2169747.jpg,29,133,996,476
1244756.jpg,7,162,1009,508
1373015.jpg,24,124,1008,525
1754180.jpg,5,149,1191,583
1677053.jpg,48,139,1013,504
2073908.jpg,15,157,998,526
1105223.jpg,64,21,1021,705
1477073.jpg,25,108,1006,514
2181542.jpg,12,101,1186,678
2228412.jpg,45,192,1165,587
0961972.jpg,25,245,561,439
1085156.jpg,12,192,1162,607
2065885.jpg,31,193,1179,598
1976055.jpg,109,221,975,477
1151729.jpg,78,172,919,489
1567619.jpg,7,147,1017,480
0893717.jpg,48,180,979,537
1554878.jpg,6,153,944,475
1203397.jpg,9,289,348,423
1082296.jpg,6,160,1022,566
1591237.jpg,233,239,973,689
1088411.jpg,4,176,1175,613
1244760.jpg,30,155,1000,492
1161742.jpg,18,130,1007,518
1203398.jpg,37,126,961,483
1615575.jpg,4,124,931,555
1085158.jpg,4,180,1193,602
1736173.jpg,42,6,1004,584
1551549.jpg,1,27,1022,645
0935015.jpg,30,161,1262,736
1258663.jpg,10,143,1251,633
2165386.jpg,72,136,1013,487
1973089.jpg,5,64,991,572
2178477.jpg,4,184,836,455
1248046.jpg,4,154,1006,500
1258662.jpg,6,201,1252,610
2163696.jpg,7,120,1010,483
1736242.jpg,14,6,1009,620
1054591.jpg,322,270,779,453
1258557.jpg,11,192,1227,649
2176625.jpg,18,122,995,485
1277137.jpg,5,163,1015,505
0681463.jpg,119,83,1180,523
0554994.jpg,17,206,1174,627
1468153.jpg,3,151,882,586
1244757.jpg,17,148,990,492
0877683.jpg,10,55,1023,610
1344996.jpg,75,176,917,481
1280976.jpg,16,66,1008,579
1574584.jpg,5,115,1014,505
1302926.jpg,119,204,904,412
2171897.jpg,39,14,1003,576
1472586.jpg,38,159,1021,569
0880533.jpg,49,151,957,442
1570911.jpg,9,124,1018,512
1244468.jpg,10,140,1009,510
1861128.jpg,22,138,989,489
0903057.jpg,106,149,955,438
2018705.jpg,7,153,1194,610
1577806.jpg,107,122,1020,537
1780364.jpg,207,166,597,249
0934118.jpg,17,113,1275,667
1244762.jpg,291,280,993,494
1634646.jpg,11,120,1014,496
1859253.jpg,26,309,642,520
1574582.jpg,4,138,1017,508
1759330.jpg,28,173,975,499
0685277.jpg,80,179,1114,579
1574580.jpg,4,116,1019,497
0065838.jpg,10,96,772,321
1002202.jpg,4,160,1017,522
1155366.jpg,96,2,934,677
0523183.jpg,3,170,994,483
1008573.jpg,3,115,1021,481
1164553.jpg,1,154,1022,505
0950056.jpg,23,178,1575,754
1065592.jpg,2,168,993,508
0758787.jpg,11,92,1013,507
0523246.jpg,5,180,998,482
0895159.jpg,0,129,990,449
0753915.jpg,14,72,1016,464
0522938.jpg,8,176,993,477
1999871.jpg,2,76,1197,738
0735988.jpg,5,151,991,517
1869891.jpg,17,157,1187,526
1682062.jpg,10,233,1484,689
1451659.jpg,10,219,1590,770
0127650.jpg,18,165,995,472
0746098.jpg,6,189,994,477
0859025.jpg,131,14,927,672
1654785.jpg,1,0,1022,647
1273374.jpg,1,100,1020,533
1398963.jpg,13,154,1007,475
1240215.jpg,0,112,1022,560
1050578.jpg,6,175,1018,490
0786220.jpg,523,267,763,356
0809559.jpg,4,96,434,448
1617995.jpg,15,192,1193,565
1869888.jpg,18,145,1183,513
1446340.jpg,8,155,1189,566
0434362.jpg,3,181,1165,558
1001728.jpg,16,89,996,451
0195016.jpg,28,173,987,472
1826520.jpg,6,148,1195,507
0738224.jpg,10,155,993,472
0523110.jpg,5,138,991,471
1202520.jpg,4,105,1019,539
0810388.jpg,22,211,990,475
0577856.jpg,5,139,997,445
1033762.jpg,1,168,1000,454
0808933.jpg,1,99,1020,511
1623084.jpg,10,201,1196,574
0577854.jpg,7,159,994,472
2054355.jpg,25,79,1000,454
0973255.jpg,1,111,1004,472
0737312.jpg,6,178,995,481
0848056.jpg,1,124,998,587
1476163.jpg,12,141,1012,433
0979868.jpg,13,142,1008,426
0523178.jpg,7,151,994,459
0902147.jpg,12,130,996,455
1063985.jpg,0,130,1008,431
2072217.jpg,5,138,1188,525
0756076.jpg,42,141,1012,458
0582371.jpg,5,135,995,452
0582379.jpg,6,123,994,437
0523228.jpg,2,159,997,493
0811679.jpg,1,104,1022,530
0945368.jpg,7,160,1018,483
0447776.jpg,12,176,988,500
0817490.jpg,8,150,1019,456
0195729.jpg,40,151,998,436
0869721.jpg,7,102,992,527
0522959.jpg,12,177,992,463
0738232.jpg,265,467,845,643
0979926.jpg,60,104,951,612
1313042.jpg,5,133,1018,460
1826521.jpg,6,156,1193,504
1869890.jpg,11,203,1194,535
0576249.jpg,6,142,997,452
1164960.jpg,2,120,1020,511
1283846.jpg,4,103,1015,504
1066875.jpg,3,140,1017,451
0751327.jpg,15,78,1013,532
0812685.jpg,10,146,998,470
1723913.jpg,8,137,1194,542
1340641.jpg,1,150,1019,486
1594759.jpg,13,244,1488,678
0757186.jpg,22,53,1001,485
0920946.jpg,12,113,994,543
2117431.jpg,36,141,1043,517
0523181.jpg,8,144,985,456
0740912.jpg,10,131,998,482
1725715.jpg,14,127,1188,559
0758789.jpg,11,70,1017,485
0195017.jpg,21,158,1022,454
1459176.jpg,13,154,1188,553
1869866.jpg,8,146,1186,522
1124077.jpg,2,125,1022,507
0913985.jpg,9,62,1017,549
0781670.jpg,15,130,1014,522
0813549.jpg,11,130,1019,445
0523093.jpg,3,166,994,484
0523184.jpg,7,189,989,487
1869886.jpg,8,186,1183,533
0993066.jpg,10,64,1015,597
0576236.jpg,4,115,998,489
0737320.jpg,5,210,992,459
1398527.jpg,3,126,1018,494
0602750.jpg,11,71,984,513
0074630.jpg,5,85,936,381
1164431.jpg,29,123,978,444
1002747.jpg,33,128,985,454
0958196.jpg,1,2,434,523
0677585.jpg,166,142,1048,443
0391023.jpg,2,155,966,535
0312406.jpg,441,196,776,315
0482820.jpg,34,109,985,496
1042661.jpg,52,197,952,447
0985788.jpg,63,209,980,446
0061401.jpg,64,166,804,372
0923717.jpg,1,149,990,467
1194329.jpg,9,170,1136,523
0909293.jpg,8,192,1014,481
0901522.jpg,5,143,999,453
2221732.jpg,13,95,1196,580
0923566.jpg,5,193,985,497
0500439.jpg,18,110,984,411
0810604.jpg,72,179,993,460
0065387.jpg,19,94,884,375
0174893.jpg,43,198,980,486
0907391.jpg,15,209,980,459
0851668.jpg,16,147,1008,496
0783899.jpg,71,162,940,440
1839235.jpg,6,172,1194,577
0127508.jpg,29,117,952,460
0136158.jpg,37,236,982,535
0631759.jpg,78,151,971,440
0851323.jpg,8,185,991,469
0829994.jpg,12,212,993,469
0067396.jpg,52,117,764,363
0875300.jpg,10,136,997,445
0564173.jpg,122,170,1102,472
0065414.jpg,20,110,866,350
1879800.jpg,9,179,1183,535
0066409.jpg,27,115,775,339
1099217.jpg,12,201,985,491
0677582.jpg,35,220,1156,595
1428219.jpg,23,174,1000,510
0385285.jpg,26,164,1197,634
0814401.jpg,10,123,1002,433
0188412.jpg,1,179,1001,495
0063053.jpg,44,92,781,330
1880976.jpg,73,202,976,615
1200650.jpg,9,164,1135,504
1796410.jpg,34,171,980,450
0396497.jpg,15,109,1189,529
0869717.jpg,8,179,991,457
0467404.jpg,8,163,992,457
0103331.jpg,51,116,764,339
0478340.jpg,40,132,1198,697
0536722.jpg,118,207,1125,536
0808778.jpg,56,150,963,451
0218848.jpg,36,207,997,506
0869696.jpg,3,158,986,454
0356128.jpg,33,186,970,480
1277604.jpg,8,192,1190,536
0296117.jpg,47,163,980,448
1345582.jpg,4,128,1012,404
0681040.jpg,4,239,985,490
0875404.jpg,5,126,991,408
0174920.jpg,6,106,1022,443
0063277.jpg,35,111,779,365
0814400.jpg,90,167,1001,454
0114397.jpg,1,97,799,363
0907389.jpg,11,177,982,448
0907348.jpg,9,148,990,457
1530572.jpg,3,13,1022,658
1079167.jpg,534,296,861,412
1178071.jpg,64,204,972,468
1084453.jpg,19,209,997,521
1287739.jpg,4,121,883,512
0901500.jpg,14,203,992,458
0149342.jpg,40,77,855,373
0536306.jpg,237,180,1000,434
0091111.jpg,30,146,896,451
1192640.jpg,20,149,996,449
1010683.jpg,121,233,943,486
0726611.jpg,60,116,1197,540
0875308.jpg,1,158,997,465
0829650.jpg,6,230,993,486
0174059.jpg,2,131,1018,599
0220011.jpg,69,154,894,414
0066411.jpg,9,111,768,352
0984875.jpg,87,123,958,529
0807408.jpg,47,189,989,477
0901529.jpg,8,179,996,496
0063917.jpg,20,102,770,341
1707732.jpg,4,188,999,504
0689282.jpg,28,140,1022,430
0143357.jpg,46,126,986,485
0089346.jpg,3,2,856,514
0880574.jpg,13,169,984,467
1356931.jpg,9,91,1193,659
2084966.jpg,7,178,1183,521
0723207.jpg,55,172,1170,531
1476954.jpg,11,42,1016,509
0350210.jpg,10,140,983,452
0517837.jpg,35,142,1598,833
0061399.jpg,56,170,820,365
2241569.jpg,8,119,1015,473
0959267.jpg,12,165,1010,436
0894384.jpg,7,150,986,455
0980197.jpg,7,213,1020,491
1526201.jpg,47,242,1015,497
0869689.jpg,7,196,991,474
0812098.jpg,8,191,988,486
1472188.jpg,11,166,1014,459
1154890.jpg,5,180,1018,480
0813852.jpg,27,140,1012,457
1284226.jpg,9,158,992,447
0395606.jpg,16,171,1188,532
0950331.jpg,7,177,989,466
1611576.jpg,10,170,1271,607
0744221.jpg,5,161,996,453
0467409.jpg,18,148,988,445
0773076.jpg,17,146,995,435
1762107.jpg,49,220,1491,690
2107060.jpg,16,144,1003,428
0193982.jpg,52,162,836,406
1335199.jpg,9,180,1273,566
2009833.jpg,6,153,1020,464
1410729.jpg,12,188,1015,464
1145212.jpg,15,245,1584,718
0668320.jpg,8,171,995,459
0968445.jpg,24,173,998,576
1898447.jpg,33,157,1016,469
1083205.jpg,26,173,1059,479
1636315.jpg,11,272,1491,683
0353525.jpg,7,174,988,485
1226609.jpg,24,200,976,469
1429708.jpg,9,162,1193,504
0169997.jpg,34,203,987,484
0871198.jpg,31,313,1573,763
1997993.jpg,19,148,1010,470
1302871.jpg,8,203,1271,611
0996676.jpg,33,256,1015,495
1895800.jpg,41,245,1022,487
0478337.jpg,311,298,978,553
0487353.jpg,8,187,995,454
1283960.jpg,10,214,1269,599
0916254.jpg,12,262,1500,802
1647701.jpg,10,255,1187,564
1523794.jpg,15,130,1047,621
1603429.jpg,44,186,1082,504
0457822.jpg,8,178,991,466
1123299.jpg,4,8,1021,681
2054232.jpg,31,167,996,452
0944945.jpg,25,274,1554,720
1093250.jpg,23,197,1029,469
0880598.jpg,12,201,988,522
2221709.jpg,6,115,1195,616
1973423.jpg,69,205,1049,486
0063288.jpg,66,93,765,303
0275804.jpg,60,112,943,468
1289638.jpg,9,256,1571,743
0090853.jpg,73,123,872,425
0130594.jpg,0,152,978,507
0980556.jpg,19,195,1326,609
0894169.jpg,7,131,992,447
0894211.jpg,10,139,993,494
0980092.jpg,26,242,1522,705
2249122.jpg,5,142,1016,443
1048572.jpg,21,203,1003,491
0728940.jpg,16,223,1001,542
1899232.jpg,80,244,1058,521
2211315.jpg,7,123,1018,451
0681544.jpg,8,217,995,467
0458647.jpg,12,170,989,463
1338572.jpg,31,233,1027,488
0338536.jpg,30,198,989,450
0694490.jpg,7,163,994,459
0395603.jpg,17,228,1186,554
0174853.jpg,34,198,986,486
0447464.jpg,60,196,1132,501
0950117.jpg,7,211,1013,510
1666443.jpg,40,188,1066,492
0164676.jpg,73,245,944,479
1227422.jpg,25,216,1018,490
1852373.jpg,8,252,1191,517
0836255.jpg,6,160,995,475
1053311.jpg,5,186,1018,469
1296186.jpg,10,169,990,457
0692142.jpg,35,172,993,464
1122540.jpg,13,205,988,479
1610616.jpg,103,196,1020,493
0574286.jpg,2,147,997,451
1031465.jpg,8,167,993,484
1307574.jpg,10,330,1582,752
2217846.jpg,9,186,1195,520
0276024.jpg,26,232,1270,576
1554795.jpg,1,7,1022,687
1184711.jpg,11,219,1464,645
0901378.jpg,5,138,991,446
0449729.jpg,24,173,973,473
0361467.jpg,966,400,1059,447
0066530.jpg,69,181,759,407
0038598.jpg,117,2,969,724
0647986.jpg,27,154,979,424
2013771.jpg,11,256,1189,496
1280724.jpg,9,246,1014,469
0130600.jpg,28,252,986,450
0338178.jpg,68,294,986,496
0875323.jpg,6,208,997,419
1338725.jpg,5,312,1274,563
0929790.jpg,22,356,1576,701
2111015.jpg,12,171,1010,447
0288121.jpg,31,210,991,399
1355228.jpg,10,259,1190,524
1630052.jpg,25,200,1070,481
1474100.jpg,12,306,1188,519
1469839.jpg,5,302,1188,509
1193890.jpg,5,162,1022,493
0918627.jpg,32,350,1579,664
1310046.jpg,7,401,1585,697
1553820.jpg,8,291,1274,538
1287636.jpg,7,228,994,426
1373071.jpg,2,225,1023,447
0926108.jpg,13,187,998,447
1288666.jpg,9,254,1193,501
1221605.jpg,8,271,1191,532
0843963.jpg,22,237,1001,450
1107746.jpg,6,252,1192,662
1149056.jpg,7,213,992,449
1095342.jpg,8,242,1017,440
1857209.jpg,15,266,1192,496
0255360.jpg,21,220,999,431
1636453.jpg,22,290,1486,691
1603265.jpg,2,67,1022,590
0921024.jpg,7,227,993,424
0072368.jpg,13,133,967,332
1763810.jpg,15,234,1013,428
0176138.jpg,40,282,978,456
0944254.jpg,13,234,998,446
1111461.jpg,10,250,986,448
0955444.jpg,13,312,1496,659
0127050.jpg,30,211,927,419
1095671.jpg,12,338,1564,669
0171387.jpg,0,154,1023,493
1875195.jpg,10,205,1189,585
0570736.jpg,6,244,987,418
0447810.jpg,13,216,996,419
0923715.jpg,4,215,999,424
0556341.jpg,13,206,993,424
0233762.jpg,12,245,1000,480
0665003.jpg,30,313,1245,582
1377031.jpg,7,221,1009,460
1996875.jpg,21,215,1011,413
1036880.jpg,0,251,993,457
0250136.jpg,48,155,945,449
2248944.jpg,33,279,1162,526
0702840.jpg,6,235,997,440
1311620.jpg,7,216,1017,419
2116518.jpg,11,290,1192,536
1341849.jpg,7,273,1187,503
1059777.jpg,2,270,1021,462
0222915.jpg,35,141,915,405
0063272.jpg,32,146,792,341
0691273.jpg,54,220,1140,524
0167802.jpg,0,48,840,481
1398764.jpg,18,257,1033,449
0114428.jpg,19,139,790,302
0151656.jpg,37,279,957,471
1676760.jpg,30,204,1022,453
0091323.jpg,20,203,884,395
1251237.jpg,16,336,1590,684
0198130.jpg,32,274,998,499
0439775.jpg,18,259,1195,528
0950436.jpg,8,238,991,443
1320161.jpg,5,200,1019,437
0979648.jpg,12,245,990,448
1113446.jpg,32,242,1019,448
2217838.jpg,8,266,1128,541
0939544.jpg,5,216,995,451
1467698.jpg,10,408,1583,710
1605240.jpg,16,226,1009,427
1782678.jpg,4,182,1021,529
0979472.jpg,8,232,1017,442
0704265.jpg,9,232,997,433
0521359.jpg,1,219,997,469
0132979.jpg,35,178,980,424
1258526.jpg,13,302,1270,593
1870031.jpg,13,226,997,431
0328522.jpg,30,205,991,448
0923503.jpg,8,229,989,447
2206145.jpg,12,260,1190,516
1705400.jpg,41,239,995,463
0950428.jpg,5,234,995,446
0851298.jpg,8,219,994,418
0821363.jpg,14,231,1015,453
1197194.jpg,4,222,993,435
0523250.jpg,8,220,991,434
1291370.jpg,6,233,1087,458
1421262.jpg,12,231,1016,460
0198447.jpg,11,262,1004,447
1386647.jpg,6,258,1194,501
1208470.jpg,9,318,1185,543
1605065.jpg,7,213,1011,450
0866586.jpg,15,236,1016,464
0127034.jpg,43,129,875,371
1500490.jpg,11,370,1581,722
2194203.jpg,7,189,1018,443
2174787.jpg,1,85,1297,803
1495242.jpg,11,314,1588,748
1589252.jpg,2,57,1022,626
1429258.jpg,4,374,1588,767
0957050.jpg,28,217,978,474
0255295.jpg,26,210,906,425
1447977.jpg,11,284,1593,709
1198431.jpg,13,307,1572,681
0742025.jpg,14,219,1009,479
1265380.jpg,18,214,994,454
0302320.jpg,1,80,1022,542
2021840.jpg,11,227,1192,504
0321715.jpg,41,206,1017,497
2021865.jpg,5,187,1017,439
0977340.jpg,9,211,993,444
1517885.jpg,7,348,1581,712
0523047.jpg,10,185,990,443
1783575.jpg,21,144,1012,584
2259899.jpg,5,204,1196,550
1231212.jpg,4,220,977,482
0756253.jpg,13,249,1016,505
0109457.jpg,9,127,789,337
0257369.jpg,126,155,923,382
1026719.jpg,25,332,1578,722
0478967.jpg,68,438,1511,759
1141849.jpg,16,278,1433,612
1197109.jpg,8,210,993,442
1204180.jpg,12,256,1585,685
1950537.jpg,12,267,1185,536
0078427.jpg,16,185,885,387
0193728.jpg,40,178,1022,533
0740891.jpg,7,191,998,462
1426711.jpg,14,250,1191,541
1364623.jpg,7,354,1536,688
1272696.jpg,6,298,1587,700
1194590.jpg,16,315,1573,691
0418704.jpg,23,127,994,546
1227201.jpg,8,230,978,440
0984407.jpg,17,228,1004,451
0116701.jpg,15,138,796,333
0522863.jpg,20,231,984,506
0880568.jpg,5,215,996,462
0782915.jpg,3,97,1010,576
1177369.jpg,5,185,1017,478
1099443.jpg,7,245,1189,516
0056589.jpg,78,133,799,380
0421146.jpg,47,200,1142,507
1551551.jpg,27,185,997,471
1772017.jpg,6,259,1274,570
0996406.jpg,19,309,1581,711
1283328.jpg,13,327,1594,726
1265320.jpg,9,215,1593,692
1355493.jpg,14,182,1007,492
0487359.jpg,5,187,995,425
0187233.jpg,29,185,853,388
0064621.jpg,55,155,838,358
0874951.jpg,18,247,1001,525
1279903.jpg,8,348,1578,733
0771899.jpg,44,285,1013,506
1519495.jpg,14,204,1012,451
1004662.jpg,3,145,1019,513
0924092.jpg,8,165,994,490
0337279.jpg,0,129,999,485
0480708.jpg,123,366,993,606
0089230.jpg,43,110,876,346
1063410.jpg,29,134,996,559
0205785.jpg,17,209,988,442
0176108.jpg,72,198,966,512
2115316.jpg,11,220,1014,440
1467694.jpg,9,359,1578,716
0418691.jpg,39,259,989,461
0817414.jpg,6,212,992,455
0361614.jpg,2,2,1131,777
1461262.jpg,10,247,1188,539
0136383.jpg,34,235,968,457
1383342.jpg,8,291,1186,544
2067974.jpg,12,166,1187,689
1292318.jpg,8,359,1587,719
1227256.jpg,10,241,981,451
1966299.jpg,15,278,1188,546
0174941.jpg,24,232,986,469
1014380.jpg,29,286,1568,712
0944995.jpg,18,291,1362,601
0866092.jpg,0,174,929,492
1389125.jpg,14,204,1009,489
1455912.jpg,9,245,1181,534
0435307.jpg,30,290,1255,584
2001287.jpg,4,239,1016,466
0422705.jpg,33,264,1283,549
0114427.jpg,4,116,779,327
0068814.jpg,54,161,769,321
1351205.jpg,10,229,1182,504
0716452.jpg,24,235,1021,561
0193729.jpg,27,210,998,455
2026729.jpg,7,213,1194,515
0197002.jpg,33,193,890,391
1396728.jpg,18,353,1590,707
0547148.jpg,16,186,1003,509
1543498.jpg,15,255,1221,521
0487360.jpg,10,222,978,420
0796380.jpg,7,236,994,439
0275792.jpg,46,330,686,470
1736105.jpg,9,247,1015,461
2085982.jpg,5,231,1010,476
0227589.jpg,40,215,924,391
0062708.jpg,0,111,771,274
1585848.jpg,41,252,1079,470
0175704.jpg,50,274,972,453
0875283.jpg,1,191,995,492
1260332.jpg,6,6,1023,678
0184347.jpg,33,256,993,484
1480281.jpg,22,312,1077,525
0139297.jpg,20,136,898,448
0092378.jpg,35,219,898,404
1366848.jpg,5,257,1175,501
1110803.jpg,11,234,984,439
0979579.jpg,7,267,991,455
0428662.jpg,9,221,1020,438
1176958.jpg,12,227,992,420
1073029.jpg,21,238,1009,454
1567893.jpg,18,248,1015,439
0482799.jpg,30,214,1018,416
1256035.jpg,4,257,1017,458
0487344.jpg,7,229,990,432
1566620.jpg,10,354,1589,676
1670091.jpg,25,227,1076,471
1469731.jpg,3,214,1020,502
2134550.jpg,30,263,1067,464
1133482.jpg,15,242,1037,444
0977264.jpg,8,234,991,446
0275248.jpg,23,298,1269,549
0765747.jpg,4,215,994,411
1223344.jpg,14,342,1591,687
0779578.jpg,8,227,1020,449
1745932.jpg,25,258,1076,445
0063102.jpg,5,172,776,323
0688079.jpg,6,220,991,422
1429165.jpg,9,342,1597,696
1388982.jpg,16,227,1007,440
1539351.jpg,12,332,1484,626
1218930.jpg,28,359,1586,692
1734386.jpg,21,224,1075,467
1606543.jpg,5,182,1011,481
0259164.jpg,32,243,997,429
0719543.jpg,9,161,1015,520
2218010.jpg,6,231,1191,520
0174041.jpg,52,217,982,413
1264191.jpg,13,340,1586,670
0154312.jpg,22,132,897,411
0699510.jpg,14,184,1022,522
1429156.jpg,9,370,1596,692
1465204.jpg,591,287,1270,530
1284591.jpg,3,255,1019,468
2118114.jpg,5,257,1019,475
1237706.jpg,15,268,986,453
0257374.jpg,2,41,1021,667
1340282.jpg,24,313,1418,591
0774291.jpg,15,163,1016,485
0363591.jpg,10,283,1189,513
0977267.jpg,10,259,992,453
0875309.jpg,1,220,995,421
2210238.jpg,6,300,1193,523
0202411.jpg,1,121,981,535
2200415.jpg,46,241,1003,497
0524796.jpg,2,161,1007,463
1789452.jpg,9,184,1014,431
0065125.jpg,45,134,768,283
1154577.jpg,17,245,1012,437
1570250.jpg,4,287,1276,561
0918628.jpg,77,428,1546,684
1302093.jpg,18,232,1023,440
2226297.jpg,85,267,1192,488
0380577.jpg,108,303,1094,483
1091650.jpg,19,228,988,426
2244549.jpg,10,251,1195,494
0932478.jpg,49,279,997,470
1602022.jpg,24,224,1074,440
0622055.jpg,20,154,1007,593
1620907.jpg,8,222,1012,461
0733747.jpg,25,253,1022,622
1573056.jpg,10,230,1010,430
1341063.jpg,21,286,1025,484
1950564.jpg,36,206,1072,495
0225472.jpg,20,308,935,531
1445587.jpg,5,192,1018,449
1917856.jpg,13,177,1189,529
1693789.jpg,6,233,1021,464
0494461.jpg,0,181,814,429
1283508.jpg,2,236,1018,455
2054447.jpg,5,215,1017,429
1203083.jpg,2,225,1019,417
1315760.jpg,23,247,1033,461
2247794.jpg,26,242,1165,487
0688099.jpg,3,264,984,432
2237178.jpg,32,253,1182,487
0364670.jpg,24,224,992,418
0046946.jpg,98,204,902,435
0738976.jpg,5,160,991,464
1026075.jpg,22,260,1453,739
0858700.jpg,23,204,988,527
0573469.jpg,9,207,996,498
1293682.jpg,43,180,993,467
0836251.jpg,18,149,994,489
1090725.jpg,40,192,984,482
0801612.jpg,28,131,1002,475
0907425.jpg,11,206,996,509
0873946.jpg,16,181,1013,561
1336517.jpg,23,297,1545,786
2106203.jpg,11,208,1192,552
1634013.jpg,12,303,1192,568
0975826.jpg,8,199,995,485
1785531.jpg,15,230,1190,583
1769898.jpg,10,185,1193,622
0634628.jpg,44,175,956,517
0967844.jpg,10,204,984,476
1135124.jpg,8,198,992,477
0572855.jpg,4,194,995,495
